Rhea,"Rhea County, Tennessee",Tennessee,16041,15863,17202,24235,24344,27545,30885,32394
Roane,"Roane County, Tennessee",Tennessee,31665,39133,38881,48425,47227,51215,53535,53162
Robertson,"Robertson County, Tennessee",Tennessee,27024,27335,29102,37021,41494,53917,65580,67426
Rutherford,"Rutherford County, Tennessee",Tennessee,40696,52368,59428,84058,118570,176251,257495,282558
Scott,"Scott County, Tennessee",Tennessee,17362,15413,14762,19259,18358,20927,21964,22043
Sequatchie,"Sequatchie County, Tennessee",Tennessee,5685,5915,6331,8605,8863,11245,13924,14592
Sevier,"Sevier County, Tennessee",Tennessee,23375,24251,28241,41418,51043,70533,88907,93617
Shelby,"Shelby County, Tennessee",Tennessee,482393,627019,722014,777113,826330,878475,909315,937750
Smith,"Smith County, Tennessee",Tennessee,14098,12059,12509,14935,14143,17564,19007,19136
Stewart,"Stewart County, Tennessee",Tennessee,9175,7851,7319,8665,9479,12270,13232,13286
Sullivan,"Sullivan County, Tennessee",Tennessee,95063,114139,127329,143968,143596,150286,154192,156752
Sumner,"Sumner County, Tennessee",Tennessee,33533,36217,56106,85790,103281,129058,159393,169623
Tipton,"Tipton County, Tennessee",Tennessee,29782,28564,28001,32930,37568,50382,60119,61674
Trousdale,"Trousdale County, Tennessee",Tennessee,5520,4914,5155,6137,5920,7095,7740,7884
Unicoi,"Unicoi County, Tennessee",Tennessee,15886,15082,15254,16362,16549,17375,17908,18069
Union,"Union County, Tennessee",Tennessee,8670,8498,9072,11707,13694,17670,18957,19096
Van Buren,"Van Buren County, Tennessee",Tennessee,3985,3671,3758,4728,4846,5430,5454,5596
Warren,"Warren County, Tennessee",Tennessee,22271,23102,26972,32653,32992,37553,39259,40015
Washington,"Washington County, Tennessee",Tennessee,59971,64832,73924,88755,92315,103185,118330,125317
Wayne,"Wayne County, Tennessee",Tennessee,13864,11908,12365,13946,13935,14675,14881,16897
Weakley,"Weakley County, Tennessee",Tennessee,27962,24227,28827,32896,31972,32396,32777,34415
White,"White County, Tennessee",Tennessee,16204,15577,17088,19567,20090,22797,25459,26252
Williamson,"Williamson County, Tennessee",Tennessee,24307,25267,34330,58108,81021,125647,182029,199456
Wilson,"Wilson County, Tennessee",Tennessee,26318,27668,36999,56064,67675,87661,112761,122445
Anderson,"Anderson County, Texas",Texas,31875,28162,27789,38381,48024,40481,44241,57915
Andrews,"Andrews County, Texas",Texas,5002,13450,10372,13323,14338,12925,14704,16775
Angelina,"Angelina County, Texas",Texas,36032,39814,49349,64172,69884,77423,83818,87748
Aransas,"Aransas County, Texas",Texas,4252,7006,8902,14260,17892,22229,22699,24292
Archer,"Archer County, Texas",Texas,6816,6110,5759,7266,7973,8799,8998,8779
Armstrong,"Armstrong County, Texas",Texas,2215,1966,1895,1994,2021,2071,1847,1943
Atascosa,"Atascosa County, Texas",Texas,20048,18828,18696,25055,30533,38273,44527,47050
Austin,"Austin County, Texas",Texas,14663,13777,13831,17726,19832,23314,28205,28886
Bailey,"Bailey County, Texas",Texas,7592,9090,8487,8168,7064,6534,7059,7126
Bandera,"Bandera County, Texas",Texas,4410,3892,4747,7084,10562,17464,20165,20796
Bastrop,"Bastrop County, Texas",Texas,19622,16925,17297,24726,38263,55728,71834,76948
Baylor,"Baylor County, Texas",Texas,6875,5893,5221,4919,4385,4044,3661,3628
Bee,"Bee County, Texas",Texas,18174,23755,22737,26030,25135,24803,24362,32659
Bell,"Bell County, Texas",Texas,73824,94097,124483,157889,191088,228837,302156,326041
Bexar,"Bexar County, Texas",Texas,500460,687151,830460,988800,1185394,1358420,1672772,1825502
Blanco,"Blanco County, Texas",Texas,3780,3657,3567,4681,5972,8265,10391,10723
Borden,"Borden County, Texas",Texas,1106,1076,888,859,799,729,641,705
Bosque,"Bosque County, Texas",Texas,11836,10809,10966,13401,15125,16670,17883,17971
Bowie,"Bowie County, Texas",Texas,61966,59971,67813,75301,81665,82527,86359,93155
Brazoria,"Brazoria County, Texas",Texas,46549,76204,108312,169587,191707,230806,302607,331741
Brazos,"Brazos County, Texas",Texas,38390,44895,57978,93588,121862,139070,181339,205271
Brewster,"Brewster County, Texas",Texas,7309,6434,7780,7573,8681,8466,9157,9235
Briscoe,"Briscoe County, Texas",Texas,3528,3577,2794,2579,1971,1790,1637,1670
Brooks,"Brooks County, Texas",Texas,9195,8609,8005,8428,8204,7904,7156,7221
Brown,"Brown County, Texas",Texas,28607,24728,25877,33057,34371,35451,36438,37833
Burleson,"Burleson County, Texas",Texas,13000,11177,9999,12313,13625,16365,17024,17293
Burnet,"Burnet County, Texas",Texas,10356,9265,11420,17803,22677,33255,41691,44144
Caldwell,"Caldwell County, Texas",Texas,19350,17222,21178,23637,26392,30513,34690,39347
Calhoun,"Calhoun County, Texas",Texas,9222,16592,17831,19574,19053,20473,21132,21666
Callahan,"Callahan County, Texas",Texas,9087,7929,8205,10992,11859,12783,13469,13532
Cameron,"Cameron County, Texas",Texas,125170,151098,140368,209727,260120,331138,402490,417947
Camp,"Camp County, Texas",Texas,8740,7849,8005,9275,9904,11374,12334,12516
Carson,"Carson County, Texas",Texas,6852,7781,6358,6672,6576,6417,6111,6068
Cass,"Cass County, Texas",Texas,26732,23496,24133,29430,29982,29959,30110,30328
Castro,"Castro County, Texas",Texas,5417,8923,10394,10556,9070,8220,7998,7948
Chambers,"Chambers County, Texas",Texas,7871,10379,12187,18538,20088,25797,34867,37251
Cherokee,"Cherokee County, Texas",Texas,38694,33120,32008,38127,41049,43835,47994,51167
Childress,"Childress County, Texas",Texas,12123,8421,6605,6950,5953,5934,5623,7059
Clay,"Clay County, Texas",Texas,9896,8351,8079,9582,10024,10912,10682,10479
Cochran,"Cochran County, Texas",Texas,5928,6417,5326,4825,4377,3655,3049,2993
Coke,"Coke County, Texas",Texas,4045,3589,3087,3196,3424,3571,3285,3238
Coleman,"Coleman County, Texas",Texas,15503,12458,10288,10439,9710,9072,8855,8536
Collin,"Collin County, Texas",Texas,41692,41247,66920,144576,264036,488343,778427,862215
Collingsworth,"Collingsworth County, Texas",Texas,9139,6276,4755,4648,3573,3153,3005,3058
Colorado,"Colorado County, Texas",Texas,17576,18463,17638,18823,18383,19541,20546,20757
Comal,"Comal County, Texas",Texas,16357,19844,24165,36446,51832,76754,107412,119632
Comanche,"Comanche County, Texas",Texas,15516,11865,11898,12617,13381,13684,13813,13623
Concho,"Concho County, Texas",Texas,5078,3672,2937,2915,3044,2596,2499,4086
Cooke,"Cooke County, Texas",Texas,22146,22560,23471,27656,30777,35521,37751,38761
Coryell,"Coryell County, Texas",Texas,16284,23961,35311,56767,64213,58046,63944,76128
Cottle,"Cottle County, Texas",Texas,6099,4207,3204,2947,2247,1867,1505,1510
Crane,"Crane County, Texas",Texas,3965,4699,4172,4600,4652,3951,4289,4730
Crockett,"Crockett County, Texas",Texas,3981,4209,3885,4608,4078,4044,3670,3699
Crosby,"Crosby County, Texas",Texas,9582,10347,9085,8859,7304,6980,5997,6007
Culberson,"Culberson County, Texas",Texas,1825,2794,3429,3315,3407,2966,2386,2296
Dallam,"Dallam County, Texas",Texas,7640,6302,6012,6531,5461,6206,6664,7014
Dallas,"Dallas County, Texas",Texas,614799,951527,1327321,1556390,1852810,2185429,2337741,2485003
Dawson,"Dawson County, Texas",Texas,19113,19185,16604,16184,14349,12713,11687,13542
Deaf Smith,"Deaf Smith County, Texas",Texas,9111,13187,18999,21165,19153,18307,19001,19245
Delta,"Delta County, Texas",Texas,8964,5860,4927,4839,4857,5212,5162,5223
Denton,"Denton County, Texas",Texas,41365,47432,75633,143126,273525,423826,652270,731851
DeWitt,"DeWitt County, Texas",Texas,22973,20683,18660,18903,18840,18229,18307,20540
Dickens,"Dickens County, Texas",Texas,7177,4963,3737,3539,2571,2243,2129,2281
Dimmit,"Dimmit County, Texas",Texas,10654,10095,9039,11367,10433,10126,9892,10682
Donley,"Donley County, Texas",Texas,6216,4449,3641,4075,3696,3625,3437,3588
Duval,"Duval County, Texas",Texas,15643,13398,11722,12517,12918,12536,11204,11577
Eastland,"Eastland County, Texas",Texas,23942,19526,18092,19480,18488,17510,17698,18328
Ector,"Ector County, Texas",Texas,42102,90995,91805,115374,118934,119412,134955,149557
Edwards,"Edwards County, Texas",Texas,2908,2317,2107,2033,2266,2134,1997,1906
Ellis,"Ellis County, Texas",Texas,45645,43395,46638,59743,85167,109427,148000,157058
El Paso,"El Paso County, Texas",Texas,194968,314070,359291,479899,591610,666878,784855,831095
Erath,"Erath County, Texas",Texas,18434,16236,18141,22560,27991,31193,36002,40039
Falls,"Falls County, Texas",Texas,26724,21263,17300,17946,17712,16490,15798,17410
Fannin,"Fannin County, Texas",Texas,31253,23880,22705,24285,24804,27865,30770,33748
Fayette,"Fayette County, Texas",Texas,24176,20384,17650,18832,20095,21244,24099,24849
Fisher,"Fisher County, Texas",Texas,11023,7865,6344,5891,4842,4268,3952,3858
Floyd,"Floyd County, Texas",Texas,10535,12369,11044,9834,8497,7630,6411,6178
Foard,"Foard County, Texas",Texas,4216,3125,2211,2158,1794,1580,1306,1197
Fort Bend,"Fort Bend County, Texas",Texas,31056,40527,52314,130846,225421,348154,579439,658331
Franklin,"Franklin County, Texas",Texas,6257,5101,5291,6893,7802,9295,10491,10599
Freestone,"Freestone County, Texas",Texas,15696,12525,11116,14830,15818,16324,18235,19586
Frio,"Frio County, Texas",Texas,10357,10112,11159,13785,13472,14112,13946,18168
Gaines,"Gaines County, Texas",Texas,8909,12267,11593,13150,14123,14372,17439,18916
Galveston,"Galveston County, Texas",Texas,113066,140364,169812,195940,217399,246002,287012,308163
Garza,"Garza County, Texas",Texas,6281,6611,5289,5336,5143,4415,4352,6410
Gillespie,"Gillespie County, Texas",Texas,10520,10048,10553,13532,17204,20257,24447,25398
Glasscock,"Glasscock County, Texas",Texas,1089,1118,1155,1304,1447,1406,1226,1180
Goliad,"Goliad County, Texas",Texas,6219,5429,4869,5193,5980,6805,7117,7410
Gonzales,"Gonzales County, Texas",Texas,21164,17845,16375,16883,17205,18265,19496,20172
Gray,"Gray County, Texas",Texas,24728,31535,26949,26386,23967,21033,20925,22983
Grayson,"Grayson County, Texas",Texas,70467,73043,83225,89796,95021,107622,118663,122780
Gregg,"Gregg County, Texas",Texas,61258,69436,75929,99487,104948,108285,117316,123178
Grimes,"Grimes County, Texas",Texas,15135,12709,11855,13580,18828,20821,23592,26961
Guadalupe,"Guadalupe County, Texas",Texas,25392,29017,33554,46708,64873,87411,129645,143460
Hale,"Hale County, Texas",Texas,28211,36798,34137,37592,34671,34198,33471,35504
Hall,"Hall County, Texas",Texas,10930,7322,6015,5594,3905,3741,3309,3203
Hamilton,"Hamilton County, Texas",Texas,10660,8488,7198,8297,7733,7994,8263,8266
Hansford,"Hansford County, Texas",Texas,4202,6208,6351,6209,5848,5283,5553,5559
Hardeman,"Hardeman County, Texas",Texas,10212,8275,6795,6368,5283,4657,4118,3992
Hardin,"Hardin County, Texas",Texas,19535,24629,29996,40721,41320,47647,54255,55375
Harris,"Harris County, Texas",Texas,806701,1243158,1741912,2409547,2818199,3358444,4047935,4356362
Harrison,"Harrison County, Texas",Texas,47745,45594,44841,52265,57483,60431,64268,66417
Hartley,"Hartley County, Texas",Texas,1913,2171,2782,3987,3634,4112,4656,6121
Haskell,"Haskell County, Texas",Texas,13736,11174,8512,7725,6820,5989,5355,5853
Hays,"Hays County, Texas",Texas,17840,19934,27642,40594,65614,89950,150090,177562
Hemphill,"Hemphill County, Texas",Texas,4123,3185,3084,5304,3720,3206,3767,4115
Henderson,"Henderson County, Texas",Texas,23405,21786,26466,42606,58543,72137,77290,79016
Hidalgo,"Hidalgo County, Texas",Texas,160446,180904,181535,283229,383545,563801,767787,819217
Hill,"Hill County, Texas",Texas,31282,23650,22596,25024,27146,31501,34260,34923
Hockley,"Hockley County, Texas",Texas,20407,22340,20396,23230,24199,22106,22294,23322
Hood,"Hood County, Texas",Texas,5287,5443,6368,17714,28981,40499,50481,53171
Hopkins,"Hopkins County, Texas",Texas,23490,18594,20710,25247,28833,31488,34730,35645
Houston,"Houston County, Texas",Texas,22825,19376,17855,22299,21375,20186,20824,22949
Howard,"Howard County, Texas",Texas,26722,40139,37796,33142,32343,28840,28932,36105
Hudspeth,"Hudspeth County, Texas",Texas,4298,3343,2392,2728,2915,3312,3390,3330
Hunt,"Hunt County, Texas",Texas,42731,39399,47948,55248,64343,74700,84260,88052
Hutchinson,"Hutchinson County, Texas",Texas,31580,34419,24443,26304,25689,23560,21989,21858
Irion,"Irion County, Texas",Texas,1590,1183,1070,1386,1629,1771,1599,1644
Jack,"Jack County, Texas",Texas,7755,7418,6711,7408,6981,7682,7904,8946
Jackson,"Jackson County, Texas",Texas,12916,14040,12975,13352,13039,14136,13858,14486
Jasper,"Jasper County, Texas",Texas,20049,22100,24692,30781,31102,34667,34769,35768
Jeff Davis,"Jeff Davis County, Texas",Texas,2090,1582,1527,1647,1946,2139,2254,2232
Jefferson,"Jefferson County, Texas",Texas,195083,245659,244773,250938,239397,236952,236290,252872
Jim Hogg,"Jim Hogg County, Texas",Texas,5389,5022,4654,5168,5109,5237,5284,5239
Jim Wells,"Jim Wells County, Texas",Texas,27991,34548,33032,36498,37679,38818,40481,41461
Johnson,"Johnson County, Texas",Texas,31390,34720,45769,67649,97165,124321,148290,155450
Jones,"Jones County, Texas",Texas,22147,19299,16106,17268,16490,15820,15195,19978
Karnes,"Karnes County, Texas",Texas,17139,14995,13462,13593,12455,11832,11488,14879
Kaufman,"Kaufman County, Texas",Texas,31170,29931,32392,39015,52220,69875,102014,109289
Kendall,"Kendall County, Texas",Texas,5423,5889,6964,10635,14589,23264,32891,37361
Kenedy,"Kenedy County, Texas",Texas,632,884,678,543,460,410,416,565
Kent,"Kent County, Texas",Texas,2249,1727,1434,1145,1010,821,756,821
Kerr,"Kerr County, Texas",Texas,14022,16800,19454,28780,36304,41882,47715,50149
Kimble,"Kimble County, Texas",Texas,4619,3943,3904,4063,4122,4417,4564,4486
King,"King County, Texas",Texas,870,640,464,425,354,299,286,267
Kinney,"Kinney County, Texas",Texas,2668,2452,2006,2279,3119,3356,3266,3577
Kleberg,"Kleberg County, Texas",Texas,21991,30052,33166,33358,30274,30238,30087,32029
Knox,"Knox County, Texas",Texas,10082,7857,5972,5329,4837,4121,3615,3796
Lamar,"Lamar County, Texas",Texas,43033,34234,36062,42156,43949,47382,49080,49566
Lamb,"Lamb County, Texas",Texas,20015,21896,17770,18669,15072,14422,13793,13742
Lampasas,"Lampasas County, Texas",Texas,9929,9418,9323,12005,13521,17405,19455,20219
La Salle,"La Salle County, Texas",Texas,7485,5972,5014,5514,5254,5263,5303,7191
Lavaca,"Lavaca County, Texas",Texas,22159,20174,17903,19004,18690,18738,18854,19549
Lee,"Lee County, Texas",Texas,10144,8949,8048,10952,12854,15035,16087,16664
Leon,"Leon County, Texas",Texas,12024,9951,8738,9594,12665,15224,16697,16819
Liberty,"Liberty County, Texas",Texas,26729,31595,33014,47088,52726,65113,70499,77486
Limestone,"Limestone County, Texas",Texas,25251,20413,18100,20224,20946,20196,21792,23454
Lipscomb,"Lipscomb County, Texas",Texas,3658,3406,3486,3766,3143,3011,3265,3483
Live Oak,"Live Oak County, Texas",Texas,9054,7846,6697,9606,9556,10711,10367,11873
Llano,"Llano County, Texas",Texas,5377,5240,6979,10144,11631,16796,19117,19323
Loving,"Loving County, Texas",Texas,227,226,164,91,107,67,82,117
Lubbock,"Lubbock County, Texas",Texas,101048,156271,179295,211651,222636,233022,267794,290782
Lynn,"Lynn County, Texas",Texas,11030,10914,9107,8605,6758,6506,5873,5764
McCulloch,"Madison County, Texas",Texas,11701,8815,8571,8735,8778,10069,11110,13838
McLennan,"McLennan County, Texas",Texas,130194,150091,147553,170755,189123,204292,225821,241505
McMullen,"McMullen County, Texas",Texas,1187,1116,1095,789,817,851,707,778
Madison,"Madison County, Texas",Texas,7996,6749,7693,10649,10931,10069,11110,13838
Marion,"Marion County, Texas",Texas,10172,8049,8517,10360,9984,10852,10379,10248
Martin,"Martin County, Texas",Texas,5541,5068,4774,4684,4956,4661,4751,5252
Mason,"Mason County, Texas",Texas,4945,3780,3356,3683,3423,3705,4009,4066
Matagorda,"Matagorda County, Texas",Texas,21559,25744,27913,37828,36928,37482,36302,36598
Maverick,"Maverick County, Texas",Texas,12292,14508,18093,31398,36378,47182,53289,56548
Medina,"Medina County, Texas",Texas,17013,18904,20249,23164,27312,37522,43697,47392
Menard,"Menard County, Texas",Texas,4175,2964,2646,2346,2252,2319,2204,2182
Midland,"Midland County, Texas",Texas,25785,67717,65433,82636,106611,114415,135194,151290
Milam,"Milam County, Texas",Texas,23585,22263,20028,22732,22946,23806,24352,24344
Mills,"Mills County, Texas",Texas,5999,4467,4212,4477,4531,4860,4785,4875
Mitchell,"Mitchell County, Texas",Texas,14357,11255,9073,9088,8016,7027,6997,9169
Montague,"Montague County, Texas",Texas,17070,14893,15326,17410,17274,18713,19453,19478
Montgomery,"Montgomery County, Texas",Texas,24504,26839,49479,128487,182201,292077,452522,502586
Moore,"Moore County, Texas",Texas,13349,14773,14060,16575,17865,19911,21750,22281
Morris,"Morris County, Texas",Texas,9433,12576,12310,14629,13200,12882,12789,12700
Motley,"Motley County, Texas",Texas,3963,2870,2178,1950,1532,1426,1210,1071
Nacogdoches,"Nacogdoches County, Texas",Texas,30326,28046,36362,46786,54753,54691,59380,65531
Navarro,"Navarro County, Texas",Texas,39916,34423,31150,35323,39926,43694,46999,48118
Newton,"Newton County, Texas",Texas,10832,10372,11657,13254,13569,14472,13721,14231
Nolan,"Nolan County, Texas",Texas,19808,18963,16220,17359,16594,15302,14806,15061
Nueces,"Nueces County, Texas",Texas,165471,221573,237544,268215,291145,307884,334431,352060
Ochiltree,"Ochiltree County, Texas",Texas,6024,9380,9704,9588,9128,8933,10169,10642
Oldham,"Oldham County, Texas",Texas,1672,1928,2258,2283,2278,1915,1770,2071
Orange,"Orange County, Texas",Texas,40567,60357,71170,83838,80509,83985,81198,83217
Palo Pinto,"Palo Pinto County, Texas",Texas,17154,20516,28962,24062,25055,26714,27848,27921
Panola,"Panola County, Texas",Texas,19250,16870,15894,20724,22035,22304,23438,23900
Parker,"Parker County, Texas",Texas,21528,22880,33888,44609,64785,85574,113806,121418
Parmer,"Parmer County, Texas",Texas,5787,9583,10509,11038,9863,9863,10196,10004
Pecos,"Pecos County, Texas",Texas,9939,11957,13748,14618,14675,14742,13482,15807
Polk,"Polk County, Texas",Texas,16194,13861,14457,24407,30687,37784,41172,46113
Potter,"Potter County, Texas",Texas,73366,115580,90511,98637,97874,106522,114154,122352
Presidio,"Presidio County, Texas",Texas,7354,5460,4842,5188,6637,7208,7818,7304
Rains,"Rains County, Texas",Texas,4266,2993,3752,4839,6715,9067,10848,11037
Randall,"Randall County, Texas",Texas,13774,33913,53885,75062,89673,102546,118725,126782
Reagan,"Reagan County, Texas",Texas,3127,3782,3239,4135,4514,3281,3340,3598
Real,"Real County, Texas",Texas,2479,2079,2013,2469,2412,2969,3239,3356
Red River,"Red River County, Texas",Texas,21851,15682,14298,16101,14317,14041,12671,12567
Reeves,"Reeves County, Texas",Texas,11745,17644,16526,15801,15852,11982,10673,14179
Refugio,"Refugio County, Texas",Texas,10113,10975,9494,9289,7976,7717,7254,7277
Roberts,"Roberts County, Texas",Texas,1031,1075,967,1187,1025,887,929,931
Robertson,"Robertson County, Texas",Texas,19908,16157,14389,14653,15511,15728,16429,16532
Rockwall,"Rockwall County, Texas",Texas,6156,5878,7046,14528,25604,42463,77678,85536
Runnels,"Runnels County, Texas",Texas,16771,15016,12108,11872,11294,11202,10307,10445
Rusk,"Rusk County, Texas",Texas,42348,36421,34102,41382,43735,44641,48120,53457
Sabine,"Sabine County, Texas",Texas,8568,7302,7187,8702,9586,10345,10755,10440
San Augustine,"San Augustine County, Texas",Texas,8837,7722,7858,8785,7999,8679,8642,8695
San Jacinto,"San Jacinto County, Texas",Texas,7172,6153,6702,11434,16372,22103,26256,27023
San Patricio,"San Patricio County, Texas",Texas,35842,45021,47288,58013,58749,65583,64124,66070
San Saba,"San Saba County, Texas",Texas,8666,6381,5540,6204,5401,5617,5447,5893
Schleicher,"Schleicher County, Texas",Texas,2852,2791,2277,2820,2990,2888,3461,3224
Scurry,"Scurry County, Texas",Texas,22779,20369,15760,18192,18634,14699,15197,17238
Shackelford,"Shackelford County, Texas",Texas,5001,3990,3323,3915,3316,3240,3342,3352
Shelby,"Shelby County, Texas",Texas,23479,20479,19672,23084,22034,24844,25276,25725
Sherman,"Sherman County, Texas",Texas,2443,2605,3657,3174,2858,3107,3003,3066
Smith,"Smith County, Texas",Texas,74701,86350,97096,128366,151309,170032,205587,217552
Somervell,"Somervell County, Texas",Texas,2542,2577,2793,4154,5360,6651,8203,8608
Starr,"Starr County, Texas",Texas,13948,17137,17707,27266,40518,53200,60158,62648
Stephens,"Stephens County, Texas",Texas,10597,8885,8414,9926,9010,9025,9039,9452
Sterling,"Sterling County, Texas",Texas,1282,1177,1056,1206,1438,1368,1108,1346
Stonewall,"Stonewall County, Texas",Texas,3679,3017,2397,2406,2013,1652,1463,1414
Sutton,"Sutton County, Texas",Texas,3746,3738,3175,5130,4135,4046,4115,3966
Swisher,"Swisher County, Texas",Texas,8249,10607,10373,9723,8133,7738,7209,7713
Tarrant,"Tarrant County, Texas",Texas,361253,538495,716317,860880,1170103,1423249,1788400,1914526
Taylor,"Taylor County, Texas",Texas,63370,101078,97853,110932,119655,120201,126219,134435
Terrell,"Terrell County, Texas",Texas,3189,2600,1940,1595,1410,1081,984,921
Terry,"Terry County, Texas",Texas,13107,16286,14118,14581,13218,11789,11485,12687
Throckmorton,"Throckmorton County, Texas",Texas,3618,2767,2205,2053,1880,1828,1628,1545
Titus,"Titus County, Texas",Texas,17302,16785,16702,21442,24009,27466,31977,32553
Tom Green,"Tom Green County, Texas",Texas,58929,64630,71047,84784,98458,99742,105059,115056
Travis,"Travis County, Texas",Texas,160980,212136,295516,419573,576407,791574,1001220,1121645
Trinity,"Trinity County, Texas",Texas,10040,7539,7628,9450,11445,13599,14537,14405
Tyler,"Tyler County, Texas",Texas,11292,10666,12417,16223,16646,19287,19318,21462
Upshur,"Upshur County, Texas",Texas,20822,19793,20976,28595,31370,34842,38793,40096
Upton,"Upton County, Texas",Texas,5307,6239,4697,4619,4447,3371,3294,3405
Uvalde,"Uvalde County, Texas",Texas,16015,16814,17348,22441,23340,25307,25841,26952
Val Verde,"Val Verde County, Texas",Texas,16635,24461,27471,35910,38721,44051,46934,48980
Van Zandt,"Van Zandt County, Texas",Texas,22593,19091,22155,31426,37944,47194,51912,52736
Victoria,"Victoria County, Texas",Texas,31241,46475,53766,68807,74361,82581,85285,90099
Walker,"Walker County, Texas",Texas,20163,21475,27680,41789,50917,44667,51153,69330
Waller,"Waller County, Texas",Texas,11961,12071,14285,19798,23390,29454,39502,45847
Ward,"Ward County, Texas",Texas,13346,14917,13019,13976,13115,10540,10533,11225
Washington,"Washington County, Texas",Texas,20542,19145,18842,21998,26154,28640,31902,34236
Webb,"Webb County, Texas",Texas,56141,64791,72859,99258,133239,190039,246825,263251
Wharton,"Wharton County, Texas",Texas,36077,38152,36729,40242,39955,40441,40831,41264
Wheeler,"Wheeler County, Texas",Texas,10317,7947,6434,7137,5879,5150,5364,5618
Wichita,"Wichita County, Texas",Texas,98493,123528,121862,121082,122378,120544,119483,131957
Wilbarger,"Wilbarger County, Texas",Texas,20552,17748,15355,15931,15121,13755,12920,13158
Willacy,"Willacy County, Texas",Texas,20920,20084,15570,17495,17705,19010,18880,22002
Williamson,"Williamson County, Texas",Texas,38853,35044,37305,76521,139551,245041,417582,473592
Wilson,"Wilson County, Texas",Texas,14672,13267,13041,16756,22650,31890,42367,45509
Winkler,"Winkler County, Texas",Texas,10064,13652,9640,9944,8626,7038,7013,7576
Wise,"Wise County, Texas",Texas,16141,17012,19687,26575,34679,47640,58147,61243
Wood,"Wood County, Texas",Texas,21308,17653,18589,24697,29380,35293,40861,42712
Yoakum,"Yoakum County, Texas",Texas,4339,8032,7344,8299,8786,7274,7826,8213
Young,"Young County, Texas",Texas,16810,17254,15400,19083,18126,17541,18271,18329
Zapata,"Zapata County, Texas",Texas,4405,4393,4352,6628,9279,12157,13988,14308
Zavala,"Zavala County, Texas",Texas,11201,12696,11370,11666,12162,11237,11268,12060
Beaver,"Beaver County, Utah",Utah,4856,4331,3800,4378,4765,5803,6605,6461
Box Elder,"Box Elder County, Utah",Utah,19734,25061,28129,33222,36485,42374,49636,50991
Cache,"Cache County, Utah",Utah,33536,35788,42331,57176,70183,89202,109062,117449
Carbon,"Carbon County, Utah",Utah,24901,21135,15647,22179,20228,19886,20859,20927
Daggett,"Daggett County, Utah",Utah,364,1164,666,769,690,843,996,776
Davis,"Davis County, Utah",Utah,30867,64760,99028,146540,187941,235513,303186,323374
Duchesne,"Duchesne County, Utah",Utah,8134,7179,7299,12565,12645,14161,18310,19817
Emery,"Emery County, Utah",Utah,6304,5546,5137,11451,10332,10767,10933,10728
Garfield,"Garfield County, Utah",Utah,4151,3577,3157,3673,3980,4607,5001,5069
Grand,"Grand County, Utah",Utah,1903,6345,6688,8241,6620,8379,9082,9388
Iron,"Iron County, Utah",Utah,9642,10795,12177,17349,20789,33086,45113,47139
Juab,"Juab County, Utah",Utah,5981,4597,4574,5530,5817,8137,10124,10400
Kane,"Kane County, Utah",Utah,2299,2667,2421,4024,5169,5979,7025,7202
Millard,"Millard County, Utah",Utah,9387,7866,6988,8970,11333,12253,12381,12582
Morgan,"Morgan County, Utah",Utah,2519,2837,3983,4917,5528,7129,9469,10276
Piute,"Piute County, Utah",Utah,1911,1436,1164,1329,1277,1419,1519,1865
Rich,"Rich County, Utah",Utah,1673,1685,1615,2100,1725,1943,2263,2292
Salt Lake,"Salt Lake County, Utah",Utah,274895,383035,458607,619066,725956,884007,1015649,1078958
San Juan,"San Juan County, Utah",Utah,5315,9040,9606,12253,12621,14159,14457,15152
Sanpete,"Sanpete County, Utah",Utah,13891,11053,10976,14620,16259,21383,25405,28261
Sevier,"Sevier County, Utah",Utah,12072,10565,10103,14727,15431,18415,20501,20871
Summit,"Summit County, Utah",Utah,6745,5673,5879,10198,15518,29680,36208,38521
Tooele,"Tooele County, Utah",Utah,14636,17868,21545,26033,26601,39407,57863,60893
Uintah,"Uintah County, Utah",Utah,10300,11582,12684,20506,22211,24976,32396,35721
Utah,"Utah County, Utah",Utah,81912,106991,137776,218106,263590,358991,502652,551957
Wasatch,"Wasatch County, Utah",Utah,5574,5308,5863,8523,10089,15091,23280,26661
Washington,"Washington County, Utah",Utah,9836,10271,13669,26065,48560,88995,136262,148244
Wayne,"Wayne County, Utah",Utah,2205,1728,1483,1911,2177,2502,2769,2722
Weber,"Weber County, Utah",Utah,83319,110744,126278,144616,158330,193602,228727,238682
Addison,"Addison County, Vermont",Vermont,19442,20076,24266,29406,32953,33369,33969,36943
Bennington,"Bennington County, Vermont",Vermont,24115,25088,29282,33345,35845,35721,35650,36589
Caledonia,"Caledonia County, Vermont",Vermont,24049,22786,22789,25808,27846,28744,29882,31012
Chittenden,"Chittenden County, Vermont",Vermont,62570,74425,99131,115534,131761,139174,146750,159711
Essex,"Essex County, Vermont",Vermont,6257,6083,5416,6313,6405,6432,6290,6207
Franklin,"Franklin County, Vermont",Vermont,29894,29474,31282,34788,39980,44816,47217,48418
Grand Isle,"Grand Isle County, Vermont",Vermont,3406,2927,3574,4613,5318,6901,6970,6952
Lamoille,"Lamoille County, Vermont",Vermont,11388,11027,13309,16767,19735,22636,23781,25027
Orange,"Orange County, Vermont",Vermont,17027,16014,17676,22739,26149,27580,28221,28929
