H010001,NAME,state,county
32884,"Greene County, Indiana",18,055
272941,"Hamilton County, Indiana",18,057
42285,"Pulaski County, Missouri",29,169
4922,"Putnam County, Missouri",29,171
10113,"Ralls County, Missouri",29,173
23183,"Ray County, Missouri",29,177
22959,"Randolph County, Missouri",29,175
6595,"Reynolds County, Missouri",29,179
19042,"Greene County, North Carolina",37,079
58979,"Franklin County, North Carolina",37,069
202769,"Gaston County, North Carolina",37,071
12136,"Gates County, North Carolina",37,073
8768,"Graham County, North Carolina",37,075
52968,"Granville County, North Carolina",37,077
22372,"Hertford County, North Carolina",37,091
58223,"Haywood County, North Carolina",37,087
105441,"Henderson County, North Carolina",37,089
472914,"Guilford County, North Carolina",37,081
53275,"Halifax County, North Carolina",37,083
111298,"Harnett County, North Carolina",37,085
58253,"Lenoir County, North Carolina",37,107
46282,"Hoke County, North Carolina",37,093
4980,"Hyde County, North Carolina",37,095
158145,"Iredell County, North Carolina",37,097
36697,"Jackson County, North Carolina",37,099
167107,"Johnston County, North Carolina",37,101
10062,"Jones County, North Carolina",37,103
56867,"Lee County, North Carolina",37,105
195969,"New Hanover County, North Carolina",37,129
77586,"Lincoln County, North Carolina",37,109
33483,"Macon County, North Carolina",37,113
19736,"Madison County, North Carolina",37,115
24349,"Martin County, North Carolina",37,117
903613,"Mecklenburg County, North Carolina",37,119
26705,"Montgomery County, North Carolina",37,123
15375,"Mitchell County, North Carolina",37,121
87399,"Moore County, North Carolina",37,125
93630,"Nash County, North Carolina",37,127
3661,"Baylor County, Texas",48,023
43330,"McDowell County, North Carolina",37,111
21347,"Northampton County, North Carolina",37,131
159967,"Onslow County, North Carolina",37,133
124244,"Orange County, North Carolina",37,135
44241,"Anderson County, Texas",48,001
22699,"Aransas County, Texas",48,007
14704,"Andrews County, Texas",48,003
83818,"Angelina County, Texas",48,005
8998,"Archer County, Texas",48,009
1847,"Armstrong County, Texas",48,011
28205,"Austin County, Texas",48,015
7059,"Bailey County, Texas",48,017
20165,"Bandera County, Texas",48,019
71834,"Bastrop County, Texas",48,021
44527,"Atascosa County, Texas",48,013
118330,"Washington County, Tennessee",47,179
182029,"Williamson County, Tennessee",47,187
14881,"Wayne County, Tennessee",47,181
32777,"Weakley County, Tennessee",47,183
112761,"Wilson County, Tennessee",47,189
24362,"Bee County, Texas",48,025
302156,"Bell County, Texas",48,027
10391,"Blanco County, Texas",48,031
17883,"Bosque County, Texas",48,035
302607,"Brazoria County, Texas",48,039
9157,"Brewster County, Texas",48,043
1637,"Briscoe County, Texas",48,045
7156,"Brooks County, Texas",48,047
1672772,"Bexar County, Texas",48,029
181339,"Brazos County, Texas",48,041
641,"Borden County, Texas",48,033
86359,"Bowie County, Texas",48,037
17024,"Burleson County, Texas",48,051
36438,"Brown County, Texas",48,049
7998,"Castro County, Texas",48,069
13469,"Callahan County, Texas",48,059
41691,"Burnet County, Texas",48,053
34690,"Caldwell County, Texas",48,055
21132,"Calhoun County, Texas",48,057
402490,"Cameron County, Texas",48,061
12334,"Camp County, Texas",48,063
6111,"Carson County, Texas",48,065
30110,"Cass County, Texas",48,067
778427,"Collin County, Texas",48,085
34867,"Chambers County, Texas",48,071
47994,"Cherokee County, Texas",48,073
5623,"Childress County, Texas",48,075
10682,"Clay County, Texas",48,077
3049,"Cochran County, Texas",48,079
3285,"Coke County, Texas",48,081
8855,"Coleman County, Texas",48,083
3005,"Collingsworth County, Texas",48,087
20546,"Colorado County, Texas",48,089
107412,"Comal County, Texas",48,091
13813,"Comanche County, Texas",48,093
2499,"Concho County, Texas",48,095
37751,"Cooke County, Texas",48,097
4289,"Crane County, Texas",48,103
63944,"Coryell County, Texas",48,099
8424,"Warren County, Indiana",18,171
58963,"Warrick County, Indiana",18,173
28001,"Washington County, Indiana",18,175
66303,"Wayne County, Indiana",18,177
27164,"Wells County, Indiana",18,179
24336,"White County, Indiana",18,181
32856,"Whitley County, Indiana",18,183
7531,"Adair County, Iowa",19,001
22558,"Bremer County, Iowa",19,017
13998,"Allamakee County, Iowa",19,005
3915,"Adams County, Iowa",19,003
125123,"Black Hawk County, Iowa",19,013
25763,"Benton County, Iowa",19,011
5983,"Audubon County, Iowa",19,009
12761,"Appanoose County, Iowa",19,007
25538,"Boone County, Iowa",19,015
20615,"Buchanan County, Iowa",19,019
11701,"Cherokee County, Iowa",19,035
19246,"Buena Vista County, Iowa",19,021
14625,"Butler County, Iowa",19,023
9432,"Calhoun County, Iowa",19,025
20349,"Carroll County, Iowa",19,027
13652,"Cass County, Iowa",19,029
18175,"Cedar County, Iowa",19,031
42993,"Cerro Gordo County, Iowa",19,033
16511,"Crawford County, Iowa",19,047
12256,"Chickasaw County, Iowa",19,037
9134,"Clarke County, Iowa",19,039
16433,"Clay County, Iowa",19,041
17842,"Clayton County, Iowa",19,043
48264,"Clinton County, Iowa",19,045
6644,"Benson County, North Dakota",38,005
6159,"Bottineau County, North Dakota",38,009
774,"Billings County, North Dakota",38,007
78545,"Burleigh County, North Dakota",38,015
144768,"Cass County, North Dakota",38,017
3282,"Foster County, North Dakota",38,031
4990,"Dickey County, North Dakota",38,021
2005,"Divide County, North Dakota",38,023
3409,"Dunn County, North Dakota",38,025
2301,"Eddy County, North Dakota",38,027
3497,"Emmons County, North Dakota",38,029
1505,"Cottle County, Texas",48,101
3670,"Crockett County, Texas",48,105
5997,"Crosby County, Texas",48,107
5162,"Delta County, Texas",48,119
1628,"Golden Valley County, North Dakota",38,033
62645,"Grand Forks County, North Dakota",38,035
2369,"Grant County, North Dakota",38,037
2373,"Griggs County, North Dakota",38,039
2308,"Hettinger County, North Dakota",38,041
1918,"Logan County, North Dakota",38,047
2706,"McIntosh County, North Dakota",38,051
6208,"McKenzie County, North Dakota",38,053
2386,"Culberson County, Texas",48,109
6664,"Dallam County, Texas",48,111
2337741,"Dallas County, Texas",48,113
11687,"Dawson County, Texas",48,115
19001,"Deaf Smith County, Texas",48,117
11204,"Duval County, Texas",48,131
652270,"Denton County, Texas",48,121
18307,"DeWitt County, Texas",48,123
2129,"Dickens County, Texas",48,125
9892,"Dimmit County, Texas",48,127
3437,"Donley County, Texas",48,129
30770,"Fannin County, Texas",48,147
148000,"Ellis County, Texas",48,139
1997,"Edwards County, Texas",48,137
784855,"El Paso County, Texas",48,141
17698,"Eastland County, Texas",48,133
134955,"Ector County, Texas",48,135
36002,"Erath County, Texas",48,143
15798,"Falls County, Texas",48,145
10491,"Franklin County, Texas",48,159
24099,"Fayette County, Texas",48,149
3952,"Fisher County, Texas",48,151
6411,"Floyd County, Texas",48,153
1306,"Foard County, Texas",48,155
579439,"Fort Bend County, Texas",48,157
1226,"Glasscock County, Texas",48,173
18235,"Freestone County, Texas",48,161
13946,"Frio County, Texas",48,163
17439,"Gaines County, Texas",48,165
287012,"Galveston County, Texas",48,167
4352,"Garza County, Texas",48,169
7117,"Goliad County, Texas",48,175
24447,"Gillespie County, Texas",48,171
129645,"Guadalupe County, Texas",48,187
19496,"Gonzales County, Texas",48,177
20925,"Gray County, Texas",48,179
118663,"Grayson County, Texas",48,181
117316,"Gregg County, Texas",48,183
23592,"Grimes County, Texas",48,185
64268,"Harrison County, Texas",48,203
33471,"Hale County, Texas",48,189
3309,"Hall County, Texas",48,191
8263,"Hamilton County, Texas",48,193
5553,"Hansford County, Texas",48,195
4118,"Hardeman County, Texas",48,197
54255,"Hardin County, Texas",48,199
4047935,"Harris County, Texas",48,201
3767,"Hemphill County, Texas",48,211
77290,"Henderson County, Texas",48,213
4656,"Hartley County, Texas",48,205
5355,"Haskell County, Texas",48,207
150090,"Hays County, Texas",48,209
11420,"Lyon County, Iowa",19,119
35194,"Jasper County, Iowa",19,099
15112,"Jefferson County, Iowa",19,101
123025,"Johnson County, Iowa",19,103
34268,"Lee County, Iowa",19,111
206060,"Linn County, Iowa",19,113
19334,"Jones County, Iowa",19,105
10371,"Keokuk County, Iowa",19,107
15286,"Kossuth County, Iowa",19,109
11271,"Louisa County, Iowa",19,115
8820,"Lucas County, Iowa",19,117
10529,"Mitchell County, Iowa",19,131
15487,"Madison County, Iowa",19,121
21722,"Mahaska County, Iowa",19,123
31616,"Marion County, Iowa",19,125
39273,"Marshall County, Iowa",19,127
14451,"Mills County, Iowa",19,129
6350,"Osceola County, Iowa",19,143
9043,"Monona County, Iowa",19,133
7848,"Monroe County, Iowa",19,135
10527,"Montgomery County, Iowa",19,137
42192,"Muscatine County, Iowa",19,139
14032,"O'Brien County, Iowa",19,141
161890,"Scott County, Iowa",19,163
14464,"Page County, Iowa",19,145
9077,"Palo Alto County, Iowa",19,147
24637,"Plymouth County, Iowa",19,149
7169,"Pocahontas County, Iowa",19,151
421284,"Polk County, Iowa",19,153
91082,"Pottawattamie County, Iowa",19,155
17287,"Poweshiek County, Iowa",19,157
4952,"Ringgold County, Iowa",19,159
11947,"Shelby County, Iowa",19,165
10127,"Sac County, Iowa",19,161
44483,"Warren County, Iowa",19,181
31294,"Sioux County, Iowa",19,167
81368,"Story County, Iowa",19,169
17368,"Tama County, Iowa",19,171
6221,"Taylor County, Iowa",19,173
12182,"Union County, Iowa",19,175
7473,"Van Buren County, Iowa",19,177
34758,"Wapello County, Iowa",19,179
99536,"Woodbury County, Iowa",19,193
21394,"Washington County, Iowa",19,183
6312,"Wayne County, Iowa",19,185
35386,"Webster County, Iowa",19,187
10378,"Winnebago County, Iowa",19,189
18768,"Winneshiek County, Iowa",19,191
5347,"McHenry County, North Dakota",38,049
2435,"Kidder County, North Dakota",38,043
9762,"Emmet County, Iowa",19,063
65619,"Dallas County, Iowa",19,049
8629,"Davis County, Iowa",19,051
39640,"Des Moines County, Iowa",19,057
7794,"Decatur County, Iowa",19,053
17546,"Delaware County, Iowa",19,055
16456,"Dickinson County, Iowa",19,059
89385,"Dubuque County, Iowa",19,061
12299,"Grundy County, Iowa",19,075
20098,"Fayette County, Iowa",19,065
15999,"Floyd County, Iowa",19,067
10482,"Franklin County, Iowa",19,069
7306,"Fremont County, Iowa",19,071
9194,"Greene County, Iowa",19,073
9682,"Humboldt County, Iowa",19,091
10784,"Guthrie County, Iowa",19,077
15475,"Hamilton County, Iowa",19,079
11156,"Hancock County, Iowa",19,081
16664,"Hardin County, Iowa",19,083
14645,"Harrison County, Iowa",19,085
18591,"Henry County, Iowa",19,087
9353,"Howard County, Iowa",19,089
51127,"Pender County, North Carolina",37,141
6967,"Ida County, Iowa",19,093
16065,"Iowa County, Iowa",19,095
19647,"Jackson County, Iowa",19,097
12439,"Pamlico County, North Carolina",37,137
37598,"Pasquotank County, North Carolina",37,139
45479,"Richmond County, North Carolina",37,153
13369,"Perquimans County, North Carolina",37,143
39022,"Person County, North Carolina",37,145
161622,"Pitt County, North Carolina",37,147
20180,"Polk County, North Carolina",37,149
140454,"Randolph County, North Carolina",37,151
46945,"Stokes County, North Carolina",37,169
66587,"Rutherford County, North Carolina",37,161
134142,"Rowan County, North Carolina",37,159
62344,"Sampson County, North Carolina",37,163
130063,"Robeson County, North Carolina",37,155
92588,"Rockingham County, North Carolina",37,157
34427,"Scotland County, North Carolina",37,165
58534,"Stanly County, North Carolina",37,167
44576,"Vance County, North Carolina",37,181
72803,"Surry County, North Carolina",37,171
13737,"Swain County, North Carolina",37,173
32020,"Transylvania County, North Carolina",37,175
3775,"Tyrrell County, North Carolina",37,177
199242,"Union County, North Carolina",37,179
79641,"Wilson County, North Carolina",37,195
880010,"Wake County, North Carolina",37,183
19804,"Warren County, North Carolina",37,185
13077,"Washington County, North Carolina",37,187
45756,"Watauga County, North Carolina",37,189
119404,"Wayne County, North Carolina",37,191
38102,"Yadkin County, North Carolina",37,197
68373,"Wilkes County, North Carolina",37,193
17653,"Yancey County, North Carolina",37,199
3069,"Bowman County, North Dakota",38,011
3910,"Cavalier County, North Dakota",38,019
2291,"Adams County, North Dakota",38,001
10574,"Barnes County, North Dakota",38,003
1966,"Burke County, North Dakota",38,013
10241,"Martin County, Indiana",18,101
104844,"LaPorte County, Indiana",18,091
45481,"Lawrence County, Indiana",18,093
125359,"Madison County, Indiana",18,095
886718,"Marion County, Indiana",18,097
46381,"Marshall County, Indiana",18,099
46705,"Noble County, Indiana",18,113
33487,"Miami County, Indiana",18,103
122998,"Monroe County, Indiana",18,105
36953,"Montgomery County, Indiana",18,107
68302,"Morgan County, Indiana",18,109
14074,"Newton County, Indiana",18,111
25668,"Posey County, Indiana",18,129
6076,"Ohio County, Indiana",18,115
19582,"Orange County, Indiana",18,117
21378,"Owen County, Indiana",18,119
15598,"Parke County, Indiana",18,121
17806,"Perry County, Indiana",18,123
160938,"Porter County, Indiana",18,127
12632,"Pike County, Indiana",18,125
255659,"St. Joseph County, Indiana",18,141
13209,"Pulaski County, Indiana",18,131
32539,"Putnam County, Indiana",18,133
25842,"Randolph County, Indiana",18,135
28369,"Ripley County, Indiana",18,137
17214,"Rush County, Indiana",18,139
158317,"Tippecanoe County, Indiana",18,157
23869,"Scott County, Indiana",18,143
43753,"Shelby County, Indiana",18,145
20584,"Spencer County, Indiana",18,147
23347,"Starke County, Indiana",18,149
32885,"Steuben County, Indiana",18,151
19177,"Sullivan County, Indiana",18,153
10506,"Switzerland County, Indiana",18,155
31049,"Wabash County, Indiana",18,169
16003,"Vermillion County, Indiana",18,165
98303,"Vigo County, Indiana",18,167
15731,"Tipton County, Indiana",18,159
7449,"Union County, Indiana",18,161
172172,"Vanderburgh County, Indiana",18,163
27008,"Cherokee County, North Carolina",37,039
176531,"Cabarrus County, North Carolina",37,025
82061,"Caldwell County, North Carolina",37,027
9963,"Camden County, North Carolina",37,029
65482,"Carteret County, North Carolina",37,031
22351,"Caswell County, North Carolina",37,033
151950,"Catawba County, North Carolina",37,035
62727,"Chatham County, North Carolina",37,037
98566,"Craven County, North Carolina",37,049
14520,"Chowan County, North Carolina",37,041
10496,"Clay County, North Carolina",37,043
96028,"Cleveland County, North Carolina",37,045
309274,"Cumberland County, North Carolina",37,051
55173,"Columbus County, North Carolina",37,047
340819,"Forsyth County, North Carolina",37,067
23412,"Currituck County, North Carolina",37,053
33768,"Dare County, North Carolina",37,055
161187,"Davidson County, North Carolina",37,057
40875,"Davie County, North Carolina",37,059
57826,"Duplin County, North Carolina",37,061
257466,"Durham County, North Carolina",37,063
55122,"Edgecombe County, North Carolina",37,065
67497,"Jefferson County, Ohio",39,081
230898,"Mahoning County, Ohio",39,099
227255,"Lake County, Ohio",39,085
61781,"Lawrence County, Ohio",39,087
163044,"Licking County, Ohio",39,089
38197,"Madison County, Ohio",39,097
431100,"Lucas County, Ohio",39,095
45408,"Logan County, Ohio",39,091
292024,"Lorain County, Ohio",39,093
14477,"Monroe County, Ohio",39,111
61044,"Marion County, Ohio",39,101
171134,"Medina County, Ohio",39,103
23558,"Meigs County, Ohio",39,105
40375,"Mercer County, Ohio",39,107
101451,"Miami County, Ohio",39,109
35751,"Perry County, Ohio",39,127
521011,"Montgomery County, Ohio",39,113
14866,"Morgan County, Ohio",39,115
34461,"Morrow County, Ohio",39,117
84176,"Muskingum County, Ohio",39,119
11973,"Noble County, Ohio",39,121
40939,"Ottawa County, Ohio",39,123
19529,"Paulding County, Ohio",39,125
117212,"Richland County, Ohio",39,139
51243,"Pickaway County, Ohio",39,129
28213,"Pike County, Ohio",39,131
153505,"Portage County, Ohio",39,133
41884,"Preble County, Ohio",39,135
34196,"Putnam County, Ohio",39,137
366322,"Stark County, Ohio",39,151
71711,"Ross County, Ohio",39,141
60043,"Sandusky County, Ohio",39,143
75857,"Scioto County, Ohio",39,145
54211,"Seneca County, Ohio",39,147
48834,"Shelby County, Ohio",39,149
2204,"Menard County, Texas",48,327
4785,"Mills County, Texas",48,333
531814,"Summit County, Ohio",39,153
206491,"Trumbull County, Ohio",39,155
28348,"Van Wert County, Ohio",39,161
91332,"Tuscarawas County, Ohio",39,157
49368,"Union County, Ohio",39,159
13367,"Vinton County, Ohio",39,163
206708,"Warren County, Ohio",39,165
135194,"Midland County, Texas",48,329
24352,"Milam County, Texas",48,331
1210,"Motley County, Texas",48,345
6997,"Mitchell County, Texas",48,335
19453,"Montague County, Texas",48,337
452522,"Montgomery County, Texas",48,339
21750,"Moore County, Texas",48,341
12789,"Morris County, Texas",48,343
113806,"Parker County, Texas",48,367
59380,"Nacogdoches County, Texas",48,347
46999,"Navarro County, Texas",48,349
13721,"Newton County, Texas",48,351
14806,"Nolan County, Texas",48,353
334431,"Nueces County, Texas",48,355
10169,"Ochiltree County, Texas",48,357
1770,"Oldham County, Texas",48,359
81198,"Orange County, Texas",48,361
23438,"Panola County, Texas",48,365
27848,"Palo Pinto County, Texas",48,363
10848,"Rains County, Texas",48,379
10196,"Parmer County, Texas",48,369
13482,"Pecos County, Texas",48,371
41172,"Polk County, Texas",48,373
114154,"Potter County, Texas",48,375
7818,"Presidio County, Texas",48,377
16429,"Robertson County, Texas",48,395
118725,"Randall County, Texas",48,381
3340,"Reagan County, Texas",48,383
3239,"Real County, Texas",48,385
12671,"Red River County, Texas",48,387
10673,"Reeves County, Texas",48,389
7254,"Refugio County, Texas",48,391
929,"Roberts County, Texas",48,393
26256,"San Jacinto County, Texas",48,407
77678,"Rockwall County, Texas",48,397
10307,"Runnels County, Texas",48,399
48120,"Rusk County, Texas",48,401
10755,"Sabine County, Texas",48,403
8642,"San Augustine County, Texas",48,405
9039,"Stephens County, Texas",48,429
64124,"San Patricio County, Texas",48,409
5447,"San Saba County, Texas",48,411
3461,"Schleicher County, Texas",48,413
15197,"Scurry County, Texas",48,415
3342,"Shackelford County, Texas",48,417
25276,"Shelby County, Texas",48,419
3003,"Sherman County, Texas",48,421
205587,"Smith County, Texas",48,423
60158,"Starr County, Texas",48,427
8203,"Somervell County, Texas",48,425
1108,"Sterling County, Texas",48,431
1463,"Stonewall County, Texas",48,433
4115,"Sutton County, Texas",48,435
7209,"Swisher County, Texas",48,437
6127,"Mitchell County, Kansas",20,123
34359,"Montgomery County, Kansas",20,125
3150,"Morton County, Kansas",20,129
9919,"Nemaha County, Kansas",20,131
5574,"Phillips County, Kansas",20,147
16062,"Neosho County, Kansas",20,133
3037,"Ness County, Kansas",20,135
4849,"Norton County, Kansas",20,137
16101,"Osage County, Kansas",20,139
3758,"Osborne County, Kansas",20,141
5993,"Ottawa County, Kansas",20,143
5947,"Pawnee County, Kansas",20,145
9435,"Rice County, Kansas",20,159
21305,"Pottawatomie County, Kansas",20,149
9276,"Pratt County, Kansas",20,151
2479,"Rawlins County, Kansas",20,153
61382,"Reno County, Kansas",20,155
4877,"Republic County, Kansas",20,157
22476,"Seward County, Kansas",20,175
6881,"Russell County, Kansas",20,167
3240,"Rush County, Kansas",20,165
54141,"Saline County, Kansas",20,169
61988,"Riley County, Kansas",20,161
5109,"Rooks County, Kansas",20,163
4831,"Scott County, Kansas",20,171
491113,"Sedgwick County, Kansas",20,173
2188,"Stanton County, Kansas",20,187
173537,"Shawnee County, Kansas",20,177
2523,"Sheridan County, Kansas",20,179
4074,"LaMoure County, North Dakota",38,045
1844,"Oliver County, North Dakota",38,065
7508,"Worth County, Iowa",19,195
13031,"Wright County, Iowa",19,197
12989,"Allen County, Kansas",20,001
14764,"Bourbon County, Kansas",20,011
9868,"Brown County, Kansas",20,013
15549,"Atchison County, Kansas",20,005
7999,"Anderson County, Kansas",20,003
4821,"Barber County, Kansas",20,007
8766,"McLean County, North Dakota",38,055
8298,"Mercer County, North Dakota",38,057
26874,"Morton County, North Dakota",38,059
7109,"Mountrail County, North Dakota",38,061
3046,"Nelson County, North Dakota",38,063
3792,"Sargent County, North Dakota",38,081
7264,"Pembina County, North Dakota",38,067
4096,"Pierce County, North Dakota",38,069
10959,"Ramsey County, North Dakota",38,071
5272,"Ransom County, North Dakota",38,073
2416,"Renville County, North Dakota",38,075
15335,"Richland County, North Dakota",38,077
13815,"Rolette County, North Dakota",38,079
19367,"Stutsman County, North Dakota",38,093
1321,"Sheridan County, North Dakota",38,083
4109,"Sioux County, North Dakota",38,085
727,"Slope County, North Dakota",38,087
23290,"Stark County, North Dakota",38,089
1975,"Steele County, North Dakota",38,091
21838,"Williams County, North Dakota",38,105
58990,"Ward County, North Dakota",38,101
4088,"Wells County, North Dakota",38,103
2203,"Towner County, North Dakota",38,095
7759,"Traill County, North Dakota",38,097
10787,"Walsh County, North Dakota",38,099
66566,"Belmont County, Ohio",39,013
100397,"Allen County, Ohio",39,003
28212,"Adams County, Ohio",39,001
98307,"Ashtabula County, Ohio",39,007
50995,"Ashland County, Ohio",39,005
55412,"Athens County, Ohio",39,009
44271,"Brown County, Ohio",39,015
45424,"Auglaize County, Ohio",39,011
357177,"Butler County, Ohio",39,017
28431,"Carroll County, Ohio",39,019
39304,"Champaign County, Ohio",39,021
52353,"Darke County, Ohio",39,037
135535,"Clark County, Ohio",39,023
195646,"Clermont County, Ohio",39,025
40895,"Clinton County, Ohio",39,027
103897,"Columbiana County, Ohio",39,029
36473,"Coshocton County, Ohio",39,031
43205,"Crawford County, Ohio",39,033
1250871,"Cuyahoga County, Ohio",39,035
1138190,"Franklin County, Ohio",39,049
38317,"Defiance County, Ohio",39,039
171846,"Delaware County, Ohio",39,041
75402,"Erie County, Ohio",39,043
28437,"Fayette County, Ohio",39,047
143284,"Fairfield County, Ohio",39,045
767787,"Hidalgo County, Texas",48,215
84260,"Hunt County, Texas",48,231
42307,"Fulton County, Ohio",39,051
30013,"Gallia County, Ohio",39,053
34260,"Hill County, Texas",48,217
22294,"Hockley County, Texas",48,219
50481,"Hood County, Texas",48,221
34730,"Hopkins County, Texas",48,223
20824,"Houston County, Texas",48,225
28932,"Howard County, Texas",48,227
3390,"Hudspeth County, Texas",48,229
40481,"Jim Wells County, Texas",48,249
21989,"Hutchinson County, Texas",48,233
1599,"Irion County, Texas",48,235
7904,"Jack County, Texas",48,237
236290,"Jefferson County, Texas",48,245
5284,"Jim Hogg County, Texas",48,247
13858,"Jackson County, Texas",48,239
34769,"Jasper County, Texas",48,241
2254,"Jeff Davis County, Texas",48,243
47715,"Kerr County, Texas",48,265
148290,"Johnson County, Texas",48,251
15195,"Jones County, Texas",48,253
11488,"Karnes County, Texas",48,255
102014,"Kaufman County, Texas",48,257
32891,"Kendall County, Texas",48,259
416,"Kenedy County, Texas",48,261
756,"Kent County, Texas",48,263
49080,"Lamar County, Texas",48,277
4564,"Kimble County, Texas",48,267
286,"King County, Texas",48,269
3266,"Kinney County, Texas",48,271
30087,"Kleberg County, Texas",48,273
3615,"Knox County, Texas",48,275
21792,"Limestone County, Texas",48,293
13793,"Lamb County, Texas",48,279
19455,"Lampasas County, Texas",48,281
5303,"La Salle County, Texas",48,283
18854,"Lavaca County, Texas",48,285
16087,"Lee County, Texas",48,287
16697,"Leon County, Texas",48,289
70499,"Liberty County, Texas",48,291
267794,"Lubbock County, Texas",48,303
3265,"Lipscomb County, Texas",48,295
10367,"Live Oak County, Texas",48,297
19117,"Llano County, Texas",48,299
5873,"Lynn County, Texas",48,305
82,"Loving County, Texas",48,301
4751,"Martin County, Texas",48,317
8174,"McCulloch County, Texas",48,307
225821,"McLennan County, Texas",48,309
707,"McMullen County, Texas",48,311
11110,"Madison County, Texas",48,313
10379,"Marion County, Texas",48,315
4009,"Mason County, Texas",48,319
36302,"Matagorda County, Texas",48,321
53289,"Maverick County, Texas",48,323
43697,"Medina County, Texas",48,325
27002,"Barton County, Kansas",20,009
2645,"Chase County, Kansas",20,017
63571,"Butler County, Kansas",20,015
27419,"Ellis County, Kansas",20,051
8395,"Clay County, Kansas",20,027
2158,"Clark County, Kansas",20,025
9035,"Cloud County, Kansas",20,029
3590,"Chautauqua County, Kansas",20,019
21401,"Cherokee County, Kansas",20,021
2677,"Cheyenne County, Kansas",20,023
8471,"Coffey County, Kansas",20,031
1826,"Comanche County, Kansas",20,033
34307,"Cowley County, Kansas",20,035
37361,"Crawford County, Kansas",20,037
2880,"Decatur County, Kansas",20,039
19447,"Dickinson County, Kansas",20,041
7518,"Doniphan County, Kansas",20,043
3002,"Edwards County, Kansas",20,047
2842,"Elk County, Kansas",20,049
2639,"Gove County, Kansas",20,063
5514,"Ellsworth County, Kansas",20,053
36228,"Finney County, Kansas",20,055
33140,"Ford County, Kansas",20,057
25514,"Franklin County, Kansas",20,059
33515,"Geary County, Kansas",20,061
102034,"Douglas County, Kansas",20,045
13329,"Jackson County, Kansas",20,085
2557,"Graham County, Kansas",20,065
7750,"Grant County, Kansas",20,067
5928,"Gray County, Kansas",20,069
1221,"Greeley County, Kansas",20,071
6599,"Greenwood County, Kansas",20,073
2690,"Hamilton County, Kansas",20,075
5905,"Harper County, Kansas",20,077
33373,"Harvey County, Kansas",20,079
18891,"Jefferson County, Kansas",20,087
4223,"Haskell County, Kansas",20,081
1902,"Hodgeman County, Kansas",20,083
3050,"Jewell County, Kansas",20,089
539013,"Johnson County, Kansas",20,091
9593,"Linn County, Kansas",20,107
3896,"Kearny County, Kansas",20,093
7668,"Kingman County, Kansas",20,095
2404,"Kiowa County, Kansas",20,097
21127,"Labette County, Kansas",20,099
1747,"Lane County, Kansas",20,101
69666,"Leavenworth County, Kansas",20,103
3191,"Lincoln County, Kansas",20,105
4456,"Meade County, Kansas",20,119
2715,"Logan County, Kansas",20,109
32246,"Lyon County, Kansas",20,111
28255,"McPherson County, Kansas",20,113
11937,"Marion County, Kansas",20,115
9953,"Marshall County, Kansas",20,117
92525,"Geauga County, Ohio",39,055
57436,"Knox County, Ohio",39,083
5857,"Morris County, Kansas",20,127
32142,"Miami County, Kansas",20,121
152798,"Greene County, Ohio",39,057
39577,"Guernsey County, Ohio",39,059
782863,"Hamilton County, Ohio",39,061
73088,"Hancock County, Ohio",39,063
29799,"Hardin County, Ohio",39,065
15632,"Harrison County, Ohio",39,067
27869,"Henry County, Ohio",39,069
43105,"Highland County, Ohio",39,071
28662,"Hocking County, Ohio",39,073
41601,"Holmes County, Ohio",39,075
59048,"Huron County, Ohio",39,077
32900,"Jackson County, Ohio",39,079
12691,"Haskell County, Oklahoma",40,061
12438,"Hughes County, Oklahoma",40,063
25759,"Jackson County, Oklahoma",40,065
6328,"Jefferson County, Oklahoma",40,067
10665,"Johnston County, Oklahoma",40,069
45289,"Kay County, Oklahoma",40,071
14879,"Kingfisher County, Oklahoma",40,073
34312,"McClain County, Oklahoma",40,087
39687,"Logan County, Oklahoma",40,083
9335,"Love County, Oklahoma",40,085
10580,"Latimer County, Oklahoma",40,077
48768,"Le Flore County, Oklahoma",40,079
33887,"Lincoln County, Oklahoma",40,081
1788400,"Tarrant County, Texas",48,439
126219,"Taylor County, Texas",48,441
105059,"Tom Green County, Texas",48,451
32697,"McCurtain County, Oklahoma",40,089
19907,"McIntosh County, Oklahoma",40,091
7450,"Major County, Oklahoma",40,093
15511,"Marshall County, Oklahoma",40,095
40692,"Mayes County, Oklahoma",40,097
13175,"Murray County, Oklahoma",40,099
67464,"Muskogee County, Oklahoma",40,101
984,"Terrell County, Texas",48,443
11485,"Terry County, Texas",48,445
1628,"Throckmorton County, Texas",48,447
31977,"Titus County, Texas",48,449
25841,"Uvalde County, Texas",48,463
1001220,"Travis County, Texas",48,453
14537,"Trinity County, Texas",48,455
19318,"Tyler County, Texas",48,457
38793,"Upshur County, Texas",48,459
3294,"Upton County, Texas",48,461
246825,"Webb County, Texas",48,479
46934,"Val Verde County, Texas",48,465
51912,"Van Zandt County, Texas",48,467
85285,"Victoria County, Texas",48,469
51153,"Walker County, Texas",48,471
39502,"Waller County, Texas",48,473
10533,"Ward County, Texas",48,475
31902,"Washington County, Texas",48,477
417582,"Williamson County, Texas",48,491
12920,"Wilbarger County, Texas",48,487
18880,"Willacy County, Texas",48,489
40831,"Wharton County, Texas",48,481
5364,"Wheeler County, Texas",48,483
119483,"Wichita County, Texas",48,485
